mlbId,Year,ServiceYears,ServiceDays
518774,2020,7,127
542303,2020,7,124
622072,2020,7,123
543548,2020,7,113
543037,2020,7,111
571976,2020,7,104
501981,2020,7,104
501789,2020,7,102
572816,2020,7,101
554430,2020,7,98
543272,2020,7,92
502026,2020,7,9
571666,2020,7,85
476454,2020,7,78
501593,2020,7,77
593372,2020,7,73
592885,2020,7,69
519390,2020,7,64
608379,2020,7,62
543243,2020,7,61
543699,2020,7,55
571788,2020,7,52
543939,2020,7,45
519222,2020,7,45
518595,2020,7,44
593428,2020,7,42
543606,2020,7,42
543305,2020,7,41
519151,2020,7,39
502043,2020,7,39
543883,2020,7,33
502202,2020,7,33
592206,2020,7,29
570731,2020,7,27
571740,2020,7,9
501571,2020,7,5
543543,2020,7,4
527038,2020,7,3
572096,2020,7,1
547989,2020,7,0
547888,2020,7,0
543807,2020,6,166
533167,2020,6,166
595777,2020,6,165
572287,2020,6,165
502748,2020,6,165
521230,2020,6,164
519008,2020,6,164
545333,2020,6,158
518715,2020,6,158
542255,2020,6,157
514917,2020,6,154
592332,2020,6,151
572020,2020,6,151
598265,2020,6,15
502624,2020,6,146
506702,2020,6,144
592836,2020,6,142
594798,2020,6,139
545350,2020,6,132
595281,2020,6,131
572008,2020,6,131
501303,2020,6,131
596059,2020,6,121
444482,2020,6,12
517008,2020,6,118
543760,2020,6,118
592804,2020,6,115
607680,2020,6,113
542340,2020,6,113
571704,2020,6,113
518618,2020,6,112
570256,2020,6,103
605412,2020,6,1
543068,2020,6,97
547379,2020,6,83
543294,2020,6,81
572888,2020,6,75
571466,2020,6,75
608070,2020,6,74
605141,2020,6,7
595014,2020,6,65
543101,2020,6,62
553993,2020,6,61
543257,2020,6,6
461865,2020,6,6
541640,2020,6,59
520980,2020,6,59
600303,2020,6,57
573109,2020,6,55
605113,2020,6,54
571771,2020,6,54
571875,2020,6,53
519443,2020,6,51
518748,2020,6,5
500743,2020,6,43
592663,2020,6,38
501625,2020,6,35
572033,2020,6,34
519306,2020,6,33
545341,2020,6,33
543877,2020,6,31
543510,2020,6,28
592626,2020,6,28
544725,2020,6,25
456124,2020,6,24
489446,2020,6,21
605177,2020,6,2
572362,2020,6,2
543507,2020,6,12
542914,2020,6,1
592662,2020,6,7
592407,2020,6,2
605309,2020,6,0
592178,2020,5,171
453284,2020,5,169
607074,2020,5,168
547179,2020,5,159
596748,2020,5,157
628452,2020,5,154
592135,2020,5,153
608349,2020,5,151
571760,2020,5,15
554340,2020,5,149
457915,2020,5,145
624585,2020,5,143
621121,2020,5,14
542454,2020,5,14
592454,2020,5,131
572191,2020,5,129
592696,2020,5,12
621043,2020,5,119
570663,2020,5,119
592222,2020,5,114
596019,2020,5,113
605151,2020,5,112
598264,2020,5,11
592261,2020,5,109
502054,2020,5,107
592390,2020,5,106
541650,2020,5,1
571927,2020,5,99
532077,2020,5,97
475054,2020,5,94
472610,2020,5,92
592192,2020,5,92
595879,2020,5,89
543557,2020,5,89
656941,2020,5,86
592826,2020,5,86
594824,2020,5,83
456781,2020,5,81
608665,2020,5,78
605400,2020,5,76
572039,2020,5,76
596057,2020,5,73
542882,2020,5,71
518693,2020,5,71
571710,2020,5,69
593576,2020,5,68
593934,2020,5,66
542881,2020,5,65
595465,2020,5,63
519346,2020,5,63
592351,2020,5,62
543768,2020,5,53
518586,2020,5,51
543376,2020,5,51
444489,2020,5,46
624424,2020,5,43
608678,2020,5,43
572365,2020,5,41
570560,2020,5,4
570632,2020,5,4
621035,2020,5,37
519326,2020,5,33
608369,2020,5,32
534910,2020,5,31
605164,2020,5,26
573046,2020,5,26
605200,2020,5,2
605388,2020,5,17
543734,2020,5,14
592741,2020,5,12
572193,2020,5,8
608577,2020,5,0
596115,2020,5,0
606965,2020,5,0
628317,2020,5,0
593140,2020,4,169
608700,2020,4,167
595978,2020,4,166
571521,2020,4,163
606466,2020,4,162
547172,2020,4,161
621439,2020,4,16
605242,2020,4,157
640455,2020,4,157
592314,2020,4,156
448855,2020,4,155
596146,2020,4,152
594807,2020,4,151
592200,2020,4,151
607054,2020,4,149
573124,2020,4,145
570267,2020,4,143
606160,2020,4,138
571510,2020,4,136
607208,2020,4,135
605135,2020,4,13
594838,2020,4,125
571974,2020,4,122
621242,2020,4,121
543105,2020,4,12
641313,2020,4,115
548389,2020,4,115
592612,2020,4,114
575929,2020,4,108
580792,2020,4,105
643327,2020,4,103
608336,2020,4,103
453268,2020,4,103
606299,2020,4,102
593160,2020,4,101
649557,2020,4,1
605218,2020,4,98
605131,2020,4,98
592273,2020,4,96
605359,2020,4,9
553882,2020,4,89
553869,2020,4,88
596142,2020,4,86
593643,2020,4,85
488748,2020,4,85
571656,2020,4,83
607625,2020,4,82
542583,2020,4,82
607352,2020,4,81
612434,2020,4,79
641771,2020,4,79
624428,2020,4,75
544928,2020,4,75
542947,2020,4,74
608648,2020,4,74
608671,2020,4,73
606131,2020,4,72
605483,2020,4,72
621295,2020,4,71
608324,2020,4,7
621381,2020,4,64
605397,2020,4,63
643217,2020,4,62
501659,2020,4,59
605137,2020,4,53
592450,2020,4,51
643338,2020,4,5
607374,2020,4,5
545358,2020,4,49
621020,2020,4,47
606115,2020,4,47
640461,2020,4,47
543118,2020,4,45
621244,2020,4,44
493329,2020,4,43
607043,2020,4,42
607229,2020,4,42
605538,2020,4,42
600917,2020,4,41
518397,2020,4,39
571980,2020,4,33
606930,2020,4,3
592325,2020,4,29
605480,2020,4,28
608566,2020,4,27
592866,2020,4,27
571970,2020,4,27
593871,2020,4,24
608032,2020,4,22
605182,2020,4,21
592426,2020,4,19
596144,2020,4,19
571718,2020,4,19
621107,2020,4,18
546991,2020,4,12
622534,2020,4,12
594795,2020,4,7
570481,2020,4,7
607231,2020,4,4
500874,2020,4,2
607345,2020,4,1
595284,2020,4,0
593974,2020,3,168
592669,2020,3,165
571735,2020,3,163
621311,2020,3,162
608718,2020,3,161
641355,2020,3,16
607192,2020,3,158
594694,2020,3,146
656756,2020,3,145
607536,2020,3,144
572073,2020,3,141
594986,2020,3,139
598287,2020,3,139
573131,2020,3,138
455119,2020,3,133
570666,2020,3,131
659275,2020,3,13
657557,2020,3,127
570482,2020,3,127
592444,2020,3,125
656547,2020,3,124
595918,2020,3,124
595375,2020,3,118
628711,2020,3,117
623352,2020,3,115
606424,2020,3,114
596133,2020,3,112
628338,2020,3,112
571602,2020,3,112
518489,2020,3,109
656305,2020,3,109
592567,2020,3,107
660162,2020,3,106
622608,2020,3,106
605195,2020,3,104
621566,2020,3,103
594835,2020,3,102
592169,2020,3,101
622491,2020,3,101
608717,2020,3,1
600474,2020,3,99
607237,2020,3,99
592387,2020,3,99
622666,2020,3,98
643393,2020,3,98
606192,2020,3,97
572143,2020,3,95
625643,2020,3,91
641941,2020,3,91
641871,2020,3,89
621237,2020,3,88
609275,2020,3,88
621563,2020,3,88
596043,2020,3,88
592145,2020,3,88
594840,2020,3,85
607067,2020,3,85
643230,2020,3,85
521655,2020,3,85
545064,2020,3,83
595751,2020,3,83
611093,2020,3,82
596001,2020,3,82
608337,2020,3,8
608385,2020,3,8
642162,2020,3,79
570240,2020,3,79
592761,2020,3,78
641729,2020,3,77
596847,2020,3,76
543432,2020,3,75
646240,2020,3,7
656186,2020,3,63
643265,2020,3,63
645277,2020,3,62
642708,2020,3,62
641531,2020,3,6
641553,2020,3,58
594988,2020,3,54
656555,2020,3,53
571670,2020,3,53
605170,2020,3,51
596112,2020,3,49
641627,2020,3,48
664208,2020,3,47
641598,2020,3,45
621052,2020,3,43
614173,2020,3,38
600869,2020,3,38
592773,2020,3,38
664023,2020,3,36
591741,2020,3,36
572021,2020,3,35
502578,2020,3,34
605119,2020,3,31
592348,2020,3,31
543483,2020,3,31
664056,2020,3,3
621002,2020,3,29
592811,2020,3,29
542888,2020,3,28
621294,2020,3,21
606132,2020,3,2
594577,2020,3,2
542585,2020,3,2
641816,2020,3,18
593144,2020,3,16
593423,2020,3,15
656427,2020,3,6
641857,2020,3,6
591720,2020,3,6
518568,2020,3,6
605240,2020,3,5
641838,2020,3,3
592229,2020,3,2
642098,2020,3,1
660271,2020,3,0
643396,2020,3,0
641745,2020,3,0
664068,2020,3,0
595897,2020,3,0
673633,2020,3,0
572228,2020,2,169
621111,2020,2,168
600524,2020,2,167
656794,2020,2,166
601713,2020,2,166
642152,2020,2,163
641487,2020,2,163
621345,2020,2,162
623993,2020,2,162
650402,2020,2,162
608348,2020,2,161
605540,2020,2,161
660670,2020,2,159
592879,2020,2,151
458676,2020,2,151
607481,2020,2,15
592346,2020,2,149
607732,2020,2,149
608331,2020,2,148
595001,2020,2,148
642232,2020,2,147
596103,2020,2,147
647336,2020,2,146
642086,2020,2,146
572863,2020,2,14
643256,2020,2,139
543901,2020,2,138
596129,2020,2,138
630023,2020,2,137
605204,2020,2,137
665742,2020,2,134
640449,2020,2,133
573204,2020,2,131
571657,2020,2,129
572233,2020,2,124
593833,2020,2,123
650490,2020,2,122
608701,2020,2,121
605548,2020,2,119
650895,2020,2,118
622694,2020,2,118
609280,2020,2,117
614177,2020,2,115
640447,2020,2,115
657612,2020,2,112
656669,2020,2,112
664058,2020,2,111
592473,2020,2,111
543208,2020,2,111
502273,2020,2,111
621446,2020,2,11
547004,2020,2,109
595956,2020,2,106
642715,2020,2,105
656546,2020,2,105
642082,2020,2,103
605347,2020,2,102
623149,2020,2,101
503569,2020,2,101
623520,2020,2,1
645261,2020,2,1
607200,2020,2,99
670950,2020,2,98
669456,2020,2,97
592680,2020,2,97
643316,2020,2,96
666971,2020,2,94
624586,2020,2,94
641154,2020,2,93
657571,2020,2,93
642180,2020,2,93
642547,2020,2,9
595453,2020,2,9
621512,2020,2,89
621366,2020,2,88
596451,2020,2,88
606149,2020,2,85
622682,2020,2,84
608597,2020,2,83
606988,2020,2,83
543056,2020,2,79
657077,2020,2,78
643778,2020,2,76
640457,2020,2,74
642003,2020,2,72
595909,2020,2,72
500610,2020,2,71
656222,2020,2,7
552640,2020,2,7
592863,2020,2,69
643446,2020,2,69
664192,2020,2,67
641712,2020,2,66
592644,2020,2,63
605233,2020,2,61
622168,2020,2,6
592254,2020,2,6
656945,2020,2,59
657656,2020,2,59
641933,2020,2,59
592833,2020,2,59
664040,2020,2,58
641778,2020,2,57
519381,2020,2,57
643565,2020,2,55
642336,2020,2,54
645302,2020,2,52
643376,2020,2,5
669203,2020,2,49
621028,2020,2,46
621142,2020,2,46
605155,2020,2,44
605488,2020,2,43
624407,2020,2,41
608334,2020,2,41
593528,2020,2,41
624414,2020,2,36
594987,2020,2,35
622098,2020,2,34
656811,2020,2,34
592865,2020,2,34
641432,2020,2,33
620439,2020,2,31
605280,2020,2,31
542963,2020,2,31
657624,2020,2,3
641658,2020,2,3
605130,2020,2,3
605525,2020,2,28
545121,2020,2,28
572383,2020,2,27
642528,2020,2,22
605513,2020,2,2
607560,2020,2,2
554431,2020,2,19
605441,2020,2,19
613534,2020,2,15
571948,2020,2,15
641755,2020,2,14
608371,2020,2,14
596105,2020,2,13
621433,2020,2,13
642133,2020,2,12
572180,2020,2,12
661255,2020,2,11
641796,2020,2,1
656185,2020,2,1
605288,2020,2,1
607644,2020,2,7
543309,2020,2,5
518876,2020,2,0
519393,2020,2,0
650391,2020,2,0
665487,2020,2,0
663978,2020,2,0
664238,2020,2,0
624413,2020,2,0
663423,2020,2,0
623433,2020,2,0
579328,2020,2,0
605421,2020,2,0
592165,2020,2,0
596720,2020,1,17
527049,2020,1,169
622075,2020,1,168
605143,2020,1,168
542932,2020,1,168
641645,2020,1,167
607219,2020,1,167
656308,2020,1,164
621514,2020,1,164
664285,2020,1,163
668804,2020,1,163
553902,2020,1,158
663432,2020,1,158
543219,2020,1,158
665489,2020,1,157
657097,2020,1,155
656288,2020,1,153
656685,2020,1,151
669222,2020,1,15
600968,2020,1,148
650859,2020,1,147
605490,2020,1,147
621453,2020,1,147
605276,2020,1,146
623470,2020,1,146
621112,2020,1,143
543867,2020,1,143
623912,2020,1,142
546990,2020,1,142
641525,2020,1,142
605612,2020,1,141
670032,2020,1,139
641341,2020,1,139
641482,2020,1,139
663586,2020,1,138
642423,2020,1,138
608652,2020,1,137
572955,2020,1,137
622772,2020,1,136
547170,2020,1,134
615698,2020,1,132
643478,2020,1,13
605501,2020,1,13
624415,2020,1,129
620443,2020,1,128
573262,2020,1,128
664057,2020,1,127
608723,2020,1,127
656257,2020,1,126
623364,2020,1,125
624133,2020,1,124
621573,2020,1,124
476594,2020,1,123
642545,2020,1,123
605498,2020,1,123
621368,2020,1,122
657031,2020,1,121
650333,2020,1,121
664199,2020,1,12
649966,2020,1,12
647304,2020,1,118
656514,2020,1,118
595981,2020,1,116
592233,2020,1,115
592858,2020,1,114
663465,2020,1,114
669374,2020,1,114
669242,2020,1,114
640458,2020,1,114
670541,2020,1,113
664702,2020,1,112
596295,2020,1,111
595943,2020,1,11
641856,2020,1,107
641684,2020,1,106
543592,2020,1,106
664854,2020,1,105
642701,2020,1,105
607572,2020,1,105
656354,2020,1,105
607461,2020,1,104
607455,2020,1,103
642397,2020,1,102
605446,2020,1,102
668678,2020,1,1
676606,2020,1,1
670712,2020,1,1
657024,2020,1,99
621219,2020,1,97
570257,2020,1,96
622065,2020,1,95
664129,2020,1,93
608703,2020,1,93
641312,2020,1,91
621097,2020,1,91
669257,2020,1,9
656302,2020,1,89
664034,2020,1,89
596071,2020,1,89
642083,2020,1,86
594965,2020,1,86
623465,2020,1,83
592094,2020,1,81
650382,2020,1,8
657061,2020,1,8
663656,2020,1,79
668676,2020,1,78
642165,2020,1,76
656775,2020,1,75
663898,2020,1,75
641793,2020,1,75
622251,2020,1,72
656803,2020,1,7
664054,2020,1,7
657041,2020,1,68
599096,2020,1,67
605482,2020,1,67
591712,2020,1,66
621141,2020,1,66
657053,2020,1,65
621466,2020,1,65
621493,2020,1,65
622092,2020,1,64
666182,2020,1,63
642731,2020,1,63
623205,2020,1,62
645801,2020,1,61
491624,2020,1,6
663757,2020,1,6
642558,2020,1,6
669160,2020,1,59
656605,2020,1,59
650644,2020,1,58
641302,2020,1,58
621532,2020,1,58
669720,2020,1,57
643418,2020,1,57
664126,2020,1,57
642207,2020,1,56
621005,2020,1,55
624431,2020,1,55
641477,2020,1,55
664042,2020,1,54
592660,2020,1,54
656954,2020,1,53
642770,2020,1,52
621261,2020,1,52
605447,2020,1,51
664353,2020,1,49
642840,2020,1,49
622253,2020,1,48
614179,2020,1,48
640451,2020,1,47
642721,2020,1,46
664157,2020,1,46
664774,2020,1,46
595928,2020,1,45
548384,2020,1,45
518649,2020,1,45
621249,2020,1,44
657277,2020,1,44
608475,2020,1,44
624512,2020,1,43
621458,2020,1,43
664856,2020,1,42
669256,2020,1,41
642546,2020,1,41
657140,2020,1,4
570488,2020,1,4
643289,2020,1,4
642233,2020,1,4
647351,2020,1,39
677976,2020,1,36
656541,2020,1,34
643511,2020,1,34
623474,2020,1,33
607555,2020,1,32
656977,2020,1,31
608686,2020,1,3
660813,2020,1,29
669221,2020,1,29
650530,2020,1,29
641505,2020,1,29
664045,2020,1,28
642121,2020,1,28
656970,2020,1,28
572703,2020,1,28
650893,2020,1,27
641924,2020,1,26
596117,2020,1,24
656464,2020,1,23
572125,2020,1,23
642231,2020,1,22
663538,2020,1,21
666200,2020,1,21
668800,2020,1,21
598286,2020,1,21
650619,2020,1,2
641786,2020,1,2
643290,2020,1,2
670167,2020,1,17
675916,2020,1,17
592530,2020,1,17
623323,2020,1,17
658069,2020,1,15
670970,2020,1,13
664901,2020,1,1
672335,2020,1,1
665120,2020,1,1
596101,2020,1,9
650633,2020,1,8
643436,2020,1,8
596035,2020,1,6
641743,2020,1,6
660896,2020,1,5
658551,2020,1,5
644374,2020,1,5
606157,2020,1,5
666198,2020,1,1
642203,2020,1,0
660620,2020,1,0
676051,2020,1,0
669424,2020,1,0
673357,2020,1,0
547942,2020,1,0
676831,2020,1,0
670990,2020,1,0
665621,2020,1,0
660600,2020,1,0
665926,2020,1,0
664299,2020,1,0
663734,2020,1,0
663903,2020,1,0
670056,2020,1,0
656232,2020,1,0
657108,2020,1,0
656849,2020,1,0
656548,2020,1,0
656492,2020,1,0
668687,2020,1,0
676604,2020,1,0
622761,2020,1,0
644433,2020,1,0
641672,2020,1,0
642130,2020,1,0
664948,2020,1,0
664141,2020,1,0
630105,2020,1,0
657044,2020,1,0
622088,2020,1,0
673451,2020,1,0
605353,2020,1,0
640448,2020,1,0
660294,2020,1,0
685493,2020,1,0
664119,2020,0,171
622492,2020,0,17
650489,2020,1,17
641582,2020,0,169
663878,2020,0,169
607333,2020,0,168
662139,2020,0,167
663776,2020,0,167
663765,2020,0,167
592464,2020,0,165
663611,2020,0,164
663460,2020,0,164
664247,2020,0,163
607391,2020,0,162
667498,2020,0,162
607179,2020,0,161
660761,2020,0,16
657611,2020,0,158
595411,2020,0,156
657141,2020,0,154
621078,2020,0,154
666176,2020,0,153
680702,2020,0,153
642136,2020,0,153
593993,2020,0,153
668942,2020,0,152
641470,2020,0,152
641513,2020,0,152
664062,2020,0,152
592499,2020,0,148
658668,2020,0,147
658305,2020,0,145
663993,2020,0,145
656793,2020,0,144
624418,2020,0,144
670426,2020,0,144
650671,2020,0,143
670084,2020,0,142
660623,2020,0,141
641851,2020,0,141
664059,2020,0,14
675921,2020,0,139
641829,2020,0,139
641929,2020,0,139
664139,2020,0,138
626929,2020,0,137
676886,2020,0,136
596027,2020,0,136
681911,2020,0,136
669289,2020,0,136
608335,2020,0,136
622786,2020,0,135
605196,2020,0,133
605138,2020,0,133
656371,2020,0,131
621529,2020,0,131
668227,2020,0,129
664180,2020,0,128
606996,2020,0,128
664761,2020,0,128
656913,2020,0,128
656876,2020,0,128
624647,2020,0,128
671277,2020,0,125
621290,2020,0,125
670329,2020,0,123
571858,2020,0,122
664714,2020,0,122
656887,2020,0,122
645307,2020,0,122
623168,2020,0,121
608344,2020,0,12
664092,2020,0,119
641656,2020,0,117
670623,2020,0,117
668941,2020,0,117
666158,2020,0,114
665750,2020,0,114
669373,2020,0,114
657240,2020,0,114
622250,2020,0,113
663554,2020,0,111
605335,2020,0,111
608328,2020,0,11
669211,2020,0,108
680777,2020,0,108
663698,2020,0,108
676220,2020,0,108
656420,2020,0,108
621129,2020,0,108
663624,2020,0,105
656509,2020,0,105
642100,2020,0,105
673258,2020,0,104
664913,2020,0,104
571616,2020,0,103
660731,2020,0,103
664350,2020,0,103
663474,2020,0,103
665093,2020,0,103
630263,2020,0,102
672715,2020,0,1
676596,2020,0,1
663992,2020,0,1
643532,2020,0,1
606992,2020,0,99
621438,2020,0,98
642092,2020,0,97
665759,2020,0,97
641584,2020,0,97
641680,2020,0,97
666969,2020,0,95
666120,2020,0,94
669432,2020,0,94
666185,2020,0,94
676480,2020,0,92
670912,2020,0,92
528748,2020,0,92
669214,2020,0,92
623485,2020,0,92
665001,2020,0,92
656322,2020,1,78
625510,2020,0,91
606944,2020,0,87
641447,2020,0,86
641420,2020,0,83
641540,2020,0,83
656725,2020,0,83
677651,2020,0,83
663531,2020,0,83
666915,2020,0,81
672578,2020,0,81
641401,2020,0,81
664029,2020,0,81
621550,2020,0,79
641853,2020,0,79
664682,2020,0,79
502179,2020,0,78
605479,2020,0,77
656577,2020,0,76
670280,2020,0,76
600887,2020,0,76
665862,2020,0,75
663647,2020,0,75
657193,2020,0,75
642584,2020,0,75
642201,2020,0,75
621011,2020,0,75
657434,2020,0,73
670370,2020,0,72
656537,2020,0,72
641739,2020,0,69
669134,2020,0,67
667463,2020,0,67
667670,2020,0,67
667465,2020,0,67
663399,2020,0,67
669270,2020,0,65
606303,2020,0,64
664069,2020,0,64
650556,2020,0,64
669064,2020,0,64
644337,2020,0,62
573009,2020,0,61
621500,2020,0,61
663366,2020,0,61
664918,2020,0,6
665620,2020,0,58
642772,2020,0,58
642211,2020,0,58
643615,2020,0,58
671790,2020,0,56
670550,2020,0,56
663886,2020,0,56
669738,2020,0,56
620445,2020,0,54
665152,2020,0,53
622490,2020,0,53
663662,2020,0,53
650331,2020,0,53
656976,2020,0,5
640470,2020,0,5
669087,2020,0,5
665733,2020,0,5
664074,2020,0,5
622503,2020,0,5
642727,2020,0,5
623437,2020,0,5
571676,2020,0,49
623454,2020,0,48
642578,2020,0,48
602104,2020,0,47
593619,2020,0,47
672386,2020,0,47
628450,2020,0,47
645305,2020,0,47
664041,2020,0,45
665947,2020,0,44
664337,2020,0,44
621139,2020,0,44
665561,2020,0,42
622100,2020,0,42
622268,2020,0,42
664334,2020,0,39
656557,2020,0,36
641576,2020,0,36
664977,2020,0,36
663770,2020,0,36
669288,2020,0,36
641878,2020,0,35
670768,2020,0,33
671250,2020,0,33
660821,2020,0,33
650668,2020,0,33
621593,2020,0,33
641995,2020,0,33
640459,2020,0,33
620453,2020,0,32
669145,2020,0,31
666204,2020,0,31
657376,2020,0,31
656004,2020,0,31
656240,2020,0,31
621076,2020,0,31
592622,2020,0,31
676979,2020,0,28
683232,2020,0,28
622780,2020,0,28
641907,2020,0,28
666160,2020,0,25
669952,2020,0,25
656061,2020,0,25
640444,2020,0,25
665506,2020,0,22
660688,2020,0,22
660422,2020,0,22
669459,2020,0,22
629498,2020,0,19
666931,2020,0,19
663411,2020,0,19
661388,2020,0,17
680692,2020,0,17
656716,2020,0,17
596056,2020,0,17
519303,2020,0,17
669060,2020,0,165
663330,2020,0,14
656382,2020,0,14
643269,2020,0,14
664076,2020,0,14
622256,2020,0,11
664314,2020,0,11
606213,2020,0,8
663905,2020,0,8
641360,2020,0,8
668338,2020,0,6
672911,2020,0,6
666674,2020,0,6
661440,2020,0,6
666129,2020,0,6
660431,2020,0,6
656353,2020,0,3
666622,2020,0,3
658431,2020,0,3
641726,2020,0,3
595798,2020,0,65
605121,2020,2,161
644364,2020,2,2
502042,2020,7,156
660494,2020,1,18
642456,2020,0,21
668663,2020,0,22
641343,2020,1,1
595881,2020,1,128
607468,2020,1,108
621450,2020,0,18
656252,2020,0,23
605154,2020,3,93
656271,2020,1,41
620454,2020,2,121
661403,2020,0,59
543045,2020,4,103
602074,2020,0,101
665600,2020,0,3
518614,2020,10,16
435622,2020,10,27
660546,2020,1,8
622554,2020,2,147
641541,2020,0,95
606273,2020,5,69
659262,2020,1,0
641583,2020,1,39
571679,2020,1,26
605244,2020,1,86
596825,2020,0,61
593334,2020,2,17
605253,2020,2,13
665834,2020,0,11
571745,2020,4,48
663855,2020,3,0
656629,2020,1,41
663567,2020,1,116
502190,2020,10,0
476704,2020,12,111
672773,2020,1,0
571912,2020,4,99
641820,2020,4,15
656686,2020,1,23
621006,2020,2,0
664850,2020,0,8
543521,2020,6,85
656713,2020,0,56
571945,2020,4,37
606625,2020,3,28
662253,2020,1,8
608596,2020,3,92
519076,2020,6,107
641914,2020,0,32
456051,2020,3,144
624513,2020,0,48
623184,2020,5,63
456030,2020,14,41
547177,2020,1,0
621363,2020,1,114
457763,2020,9,161
456034,2020,10,164
643493,2020,2,125
640462,2020,1,41
622103,2020,0,74
502085,2020,12,7
593958,2020,5,13
622446,2020,1,89
655889,2020,0,8
668670,2020,0,62
622864,2020,0,102
605452,2020,4,18
519242,2020,10,61
650828,2020,2,48
622663,2020,4,17
622046,2020,0,6
501925,2020,12,91
624641,2020,0,14
608716,2020,3,94
657006,2020,0,11
640464,2020,1,65
657011,2020,0,144
573186,2020,6,26
592789,2020,5,149
592791,2020,4,11
591971,2020,0,121
668683,2020,1,39
605521,2020,0,23
622259,2020,2,53
642851,2020,1,16
623354,2020,0,143
664874,2020,0,11
475582,2020,14,32
472551,2021,6,169
676265,2021,0,17
642758,2021,0,33
656180,2021,0,92
672851,2021,0,1
620396,2021,0,19
452027,2021,1,1
669935,2021,0,35
680430,2021,0,5
664011,2021,0,35
664196,2021,0,72
607430,2021,0,61
685503,2021,1,0
600858,2021,0,102
676879,2021,0,46
658648,2021,0,4
446099,2021,9,9
668731,2021,1,0
641329,2021,0,8
593604,2021,0,33
669618,2021,0,103
656212,2021,0,37
607457,2021,4,5
518435,2021,0,5
657508,2021,0,17
669358,2021,0,14
660825,2021,0,82
666179,2021,0,24
571479,2021,0,83
669622,2021,0,153
676424,2021,0,2
641384,2021,0,2
641386,2021,0,15
641394,2021,1,0
677865,2021,0,57
660644,2021,0,14
656266,2021,0,1
669394,2021,0,24
542992,2021,0,36
621114,2021,1,143
456713,2021,3,132
665795,2021,0,4
547176,2021,0,22
493472,2021,2,35
669294,2021,0,93
656290,2021,0,15
622668,2021,0,4
602080,2021,0,4
666801,2021,0,45
665645,2021,0,112
665482,2021,0,57
608638,2021,2,101
624419,2021,0,44
621348,2021,0,161
676391,2021,0,96
669395,2021,0,14
672710,2021,0,2
605194,2021,3,52
664776,2021,0,105
676710,2021,0,2
681867,2021,0,4
668968,2021,0,8
665833,2021,0,2
543089,2021,0,108
669008,2021,0,7
676969,2021,1,0
621008,2021,0,7
650559,2021,0,66
660853,2021,1,17
656364,2021,0,19
672282,2021,0,55
672701,2021,0,151
622766,2021,2,125
646242,2021,0,1
505447,2021,0,54
650959,2021,0,59
675971,2021,0,9
676900,2021,0,9
666808,2021,0,125
622110,2021,6,59
680776,2021,0,68
664123,2021,0,37
595191,2021,4,65
656403,2021,0,42
595939,2021,0,62
592288,2021,0,164
608650,2021,0,59
444876,2021,10,3
642659,2021,0,1
656413,2021,0,48
663559,2021,0,119
641561,2021,0,84
607188,2021,2,91
666128,2021,0,2
491703,2021,7,156
663372,2021,0,13
642759,2021,2,33
664852,2021,0,11
623167,2021,1,107
671345,2021,0,33
663743,2021,0,17
677551,2021,0,104
666818,2021,0,16
670770,2021,0,16
621057,2021,0,92
621248,2021,0,84
623508,2021,0,5
661563,2021,0,15
656457,2021,0,62
669302,2021,0,144
656458,2021,0,148
656467,2021,0,45
608422,2021,0,3
624427,2021,0,56
663853,2021,0,2
624503,2021,0,136
543238,2021,2,139
680686,2021,0,75
641632,2021,0,64
594056,2021,0,104
674944,2021,0,6
543258,2021,0,129
656494,2021,0,9
594311,2021,3,27
661269,2021,0,127
606993,2021,0,32
670456,2021,0,126
621098,2021,0,66
543278,2021,4,117
670057,2021,0,1
545343,2021,0,65
669169,2021,0,17
641682,2021,0,97
668721,2021,0,17
656529,2021,0,157
660634,2021,0,6
546318,2021,4,88
543308,2021,3,33
664731,2021,0,138
657610,2021,2,25
641703,2021,0,8
592419,2021,0,133
656568,2021,0,14
571800,2021,4,13
628451,2021,0,122
663697,2021,1,0
664728,2021,0,43
663959,2021,0,64
543351,2021,0,94
656578,2021,0,4
595263,2021,0,6
643377,2021,0,91
657228,2021,1,3
656582,2021,0,136
597113,2021,1,13
676103,2021,0,2
676083,2021,0,27
453527,2021,0,48
431148,2021,11,148
672284,2021,0,105
673490,2021,1,0
666135,2021,0,165
623182,2021,1,42
656620,2021,0,26
663753,2021,0,34
643400,2021,0,23
621259,2021,0,19
663804,2021,0,49
518902,2021,3,97
668820,2021,0,3
607216,2021,0,14
571871,2021,4,68
502285,2021,1,96
534606,2021,1,11
656638,2021,0,112
663616,2021,0,101
656641,2021,0,6
571882,2021,3,35
664875,2021,0,64
666137,2021,0,19
669276,2021,0,7
642736,2021,0,1
446653,2021,7,156
543456,2021,1,96
669674,2021,0,17
605346,2021,0,17
664670,2021,0,29
672640,2021,0,5
666139,2021,0,3
675912,2021,0,43
476595,2021,3,15
663738,2021,0,83
600921,2021,0,12
650347,2021,0,38
666159,2021,0,98
666201,2021,0,13
672779,2021,0,34
571918,2021,2,67
669016,2021,0,78
606336,2021,0,24
665896,2021,0,34
661527,2021,0,6
605361,2021,1,8
665155,2021,0,88
676755,2021,0,18
641835,2021,2,156
664983,2021,0,38
670766,2021,0,7
663556,2021,0,158
676801,2021,1,0
